So Dope (Original Mix by DJ Buzz Fuzz),Square Dimensione,Electronic / Dance,Vocals / Lyrics,1997
Here We Go Again,Omistettu,Electronic / Dance,Vocals / Lyrics,2022
Slinging Bass,Grand Daddy I.U.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Daddy Freddy's in Town,Daddy Freddy,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Tentno,Sztigar Bonko,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Bass! (Oldschool Mix),Pulsedriver,Electronic / Dance,Vocals / Lyrics,2016
Bass! (Oldschool Mix),Mellow Trax,Electronic / Dance,Vocals / Lyrics,2016
State of Accommodation: Why Aren't You Angry,Sister Souljah,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
State of Accommodation: Why Aren't You Angry,Chuck D,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Ending Theme (Crash & Bernstein),Jamie Dunlap,Rock / Pop,Vocals / Lyrics,2012
Jjjames,Akhenaton,Hip-Hop / Rap / R&B,Vocals / Lyrics,2014
I-Papa-Clone Kita,Andrew E.,Hip-Hop / Rap / R&B,Vocals / Lyrics,2007
Police Chase,Popek,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Police Chase,Chronik,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Police Chase,Hijack Hood,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Music for the Future,Dennis M,Electronic / Dance,Vocals / Lyrics,1996
Flavor Set (Timbo King),Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2006
2 - 4 - the Bass,Def Dames,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Slammin',Freak-L,Hip-Hop / Rap / R&B,Multiple Elements,1987
B.A.S.S.,The PreC.I.S.E. MC,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Hoover Music,Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2012
Incredible Bass (Slipmatt Remix),Oaysis,Electronic / Dance,Vocals / Lyrics,1993
Back on Tha Track,51.50 Illegally Insane,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Peace,Marky Mark and the Funky Bunch,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
On the One,Stereo MD & DJ Weasul,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
K.O. Technik,Teknambul,Electronic / Dance,Vocals / Lyrics,2005
Pass Me Da 40 Ounce,Javier & the Str8jackers,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Stronger,Angel Heredia,Electronic / Dance,Vocals / Lyrics,2018
