web-scraper-order,web-scraper-start-url,page,Full Title,Artist,Genre,Instrument,Year
"1682403650-8436","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=51","Reminiss","Da Youngsta's","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Da Youngsta's (1992)"
"1682403650-8437","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=51","Like This","Adrian Hour","Electronic / Dance","Vocals / Lyrics","by Adrian Hour (2016)"
"1682403650-8438","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=51","Mirror Ballin'","X-Ray Ted","Soul / Funk / Disco","Vocals / Lyrics","by X-Ray Ted (2019)"
"1682403650-8439","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=51","6000 Wayz","Dice & K9","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Dice & K9 (2004)"
"1682403650-8440","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=51","Cold Sweat","Franchise","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Franchise (1988)"
"1682403650-8441","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=51","D.C. 4 Short","Def Court","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Def Court (1988)"
"1682403653-8442","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Kagat Ng Aso","Andrew E.","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Andrew E. and Rapi Boys (1991)"
"1682403653-8443","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Kagat Ng Aso","Rapi Boys","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Andrew E. and Rapi Boys (1991)"
"1682403653-8444","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Do You Speak Martien? (Lunatic Mix)","DJ Daddy K","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DJ Daddy K (1991)"
"1682403653-8445","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Splift Out","PxMxWx","Hip-Hop / Rap / R&B","Vocals / Lyrics","by PxMxWx (1993)"
"1682403653-8446","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Do You Wanna Get Housed","Def Jef","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Def Jef (1989)"
"1682403653-8447","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","The Interview","Professor Griff","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Professor Griff (1990)"
"1682403653-8448","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","D.O.P.E.","Genius P","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Genius P (1989)"
"1682403653-8449","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Questo è Rap","DJ Lugi","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DJ Lugi (2008)"
"1682403653-8450","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","I'm So Into You (Teddy's Extended Mix With Rap)","SWV","Hip-Hop / Rap / R&B","Vocals / Lyrics","by SWV (1992)"
"1682403653-8451","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Sikker Beats","Luke Vibert","Electronic / Dance","Vocals / Lyrics","by Luke Vibert (2020)"
"1682403653-8452","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Madcap","B-Chill","Hip-Hop / Rap / R&B","Vocals / Lyrics","by B-Chill (1991)"
"1682403653-8453","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Hard Knocks","Gigolo Tony","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Gigolo Tony (1990)"
"1682403653-8454","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Mixmasterpiece (Muzik's Worst Nightmare)","Mix Master Mike","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Mix Master Mike (1996)"
"1682403653-8455","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Around the World","Da Pump","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Da Pump (1999)"
"1682403653-8456","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Se Ci Sei","Centro 13","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Centro 13 (1999)"
"1682403653-8457","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Mentes Dormidas","Kartel Aztlán","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Kartel Aztlán (2006)"
"1682403653-8458","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=49","Flossn","Father Dom","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Father Dom (1996)"
"1682403655-8459","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","I Go On","Supreme NYborn","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Supreme NYborn (1993)"
"1682403655-8460","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Move Your Body","Kaos & Mystro","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Kaos & Mystro (1989)"
"1682403655-8461","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Who You Be","Outsidaz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Outsidaz feat. Method Man and Redman (2001)"
"1682403655-8462","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Who You Be","Method Man","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Outsidaz feat. Method Man and Redman (2001)"
"1682403655-8463","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Who You Be","Redman","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Outsidaz feat. Method Man and Redman (2001)"
"1682403655-8464","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Pehli Baar Mohabbat (Remix)","Vishal Bhardwaj","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Vishal Bhardwaj and Mohit Chauhan (2009)"
"1682403655-8465","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Pehli Baar Mohabbat (Remix)","Mohit Chauhan","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Vishal Bhardwaj and Mohit Chauhan (2009)"
"1682403655-8466","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","React Like This","Gental Touch","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Gental Touch (1991)"
"1682403655-8467","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Like This","Cipher Complete","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Cipher Complete (1998)"
"1682403655-8468","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Roc & Roll Gangsta","Duce's Wild","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Duce's Wild and Ghetto Misfits (1994)"
"1682403655-8469","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Roc & Roll Gangsta","Ghetto Misfits","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Duce's Wild and Ghetto Misfits (1994)"
"1682403655-8470","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Say It Loud","Rodney O and Joe Cooley","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Rodney O and Joe Cooley (1990)"
"1682403655-8471","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Pussy Ain't Shit","Fresh Kid Ice","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Fresh Kid Ice (1992)"
"1682403655-8472","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","On a Sunday","The Bodysnatchaz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by The Bodysnatchaz (1996)"
"1682403655-8473","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Hyper Hit","Suicide Posse","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Suicide Posse (1992)"
"1682403655-8474","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Woof!","Snoop Dogg","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Snoop Dogg feat. Fiend and Mystikal (1998)"
"1682403655-8475","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Woof!","Fiend","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Snoop Dogg feat. Fiend and Mystikal (1998)"
"1682403655-8476","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Woof!","Mystikal","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Snoop Dogg feat. Fiend and Mystikal (1998)"
"1682403655-8477","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","My Imagination","2 Too Many","Hip-Hop / Rap / R&B","Vocals / Lyrics","by 2 Too Many (1992)"
"1682403655-8478","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","You, Me and Everything (Evil Edit)","The Shamen","Electronic / Dance","Vocals / Lyrics","by The Shamen (1989)"
"1682403655-8479","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","Do It","Bobby ""Bobcat"" Ervin","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Bobby ""Bobcat"" Ervin (1989)"
"1682403655-8480","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=48","MC Killer","Body Snatchers","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Body Snatchers (1997)"
"1682403657-8481","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Make It Critical","DJ Shadow","Electronic / Dance","Vocals / Lyrics","by DJ Shadow (2008)"
"1682403657-8482","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Two-Man-Posse","Jay & Ace","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Jay & Ace (1989)"
"1682403657-8483","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Knuckle Up Nigga","Dog House Posse","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Dog House Posse (1994)"
"1682403657-8484","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Get Bizzy","Greyson & Jasun","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Greyson & Jasun (1991)"
"1682403657-8485","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Kit (What's the Scoop)","Slick Rick","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Slick Rick (1988)"
"1682403657-8486","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","All N Da Splendor","Native Nuttz","Hip-Hop / Rap / R&B","Multiple Elements","by Native Nuttz (1994)"
"1682403657-8487","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Let's Get Started (Interlude I)","C+C Music Factory","Electronic / Dance","Vocals / Lyrics","by C+C Music Factory (1994)"
"1682403657-8488","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Slice, I Get Nice","Grandmaster Slice","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Grandmaster Slice and Izzy Chill (1989)"
"1682403657-8489","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Slice, I Get Nice","Izzy Chill","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Grandmaster Slice and Izzy Chill (1989)"
"1682403657-8490","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Pump Ya Fist","X-tra Pleza","Hip-Hop / Rap / R&B","Vocals / Lyrics","by X-tra Pleza (1994)"
"1682403657-8491","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Do My Thang","Raw Fusion","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Raw Fusion (1991)"
"1682403657-8492","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Run Ya Bands Up","Young Scooter","Hip-Hop / Rap / R&B","Multiple Elements","by Young Scooter feat. Big Bank Black (2013)"
"1682403657-8493","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Run Ya Bands Up","Big Bank Black","Hip-Hop / Rap / R&B","Multiple Elements","by Young Scooter feat. Big Bank Black (2013)"
"1682403657-8494","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","My Melodies a Felony","Skizo","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Skizo (1994)"
"1682403657-8495","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Don't Sweat Me","MC Shy D","Hip-Hop / Rap / R&B","Vocals / Lyrics","by MC Shy D (1990)"
"1682403657-8496","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Bullets Entering Chest","Gunshot","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Gunshot (1993)"
"1682403657-8497","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Gag Seal Breaks (Side A)","DJ Q-Bert","Hip-Hop / Rap / R&B","Vocals / Lyrics","by DJ Q-Bert (2001)"
"1682403657-8498","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=46","Cold Bassin It Up","Dirty Red (2)","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Dirty Red (2) (1988)"
"1682403660-8499","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Saian Supa Cut","Cut Killer","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Cut Killer and Saïan Supa Crew (2007)"
"1682403660-8500","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Saian Supa Cut","Saïan Supa Crew","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Cut Killer and Saïan Supa Crew (2007)"
"1682403660-8501","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Let's Rock the House","The w.i.s.e. Guyz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by The w.i.s.e. Guyz (1989)"
"1682403660-8502","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","This Is How We Do","Da King & I","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Da King & I (1993)"
"1682403660-8503","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Quest for Love","S.O.","Hip-Hop / Rap / R&B","Vocals / Lyrics","by S.O. (2011)"
"1682403660-8504","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","A Slick Response","Cormega","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Cormega (2002)"
"1682403660-8505","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Educazione Ed Intrattenimento","The Next Diffusion","Hip-Hop / Rap / R&B","Vocals / Lyrics","by The Next Diffusion feat. Dre Love and DJ Mesta (1995)"
"1682403660-8506","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Educazione Ed Intrattenimento","Dre Love","Hip-Hop / Rap / R&B","Vocals / Lyrics","by The Next Diffusion feat. Dre Love and DJ Mesta (1995)"
"1682403660-8507","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Educazione Ed Intrattenimento","DJ Mesta","Hip-Hop / Rap / R&B","Vocals / Lyrics","by The Next Diffusion feat. Dre Love and DJ Mesta (1995)"
"1682403660-8508","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Chino en El Pat","Geoslide","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Geoslide feat. DJ Pharuk (2005)"
"1682403660-8509","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Chino en El Pat","DJ Pharuk","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Geoslide feat. DJ Pharuk (2005)"
"1682403660-8510","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Do It","P.D.F. Crew","Hip-Hop / Rap / R&B","Vocals / Lyrics","by P.D.F. Crew (1989)"
"1682403660-8511","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Listen 2 This","Kenny Dope","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Kenny Dope (2001)"
"1682403660-8512","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Bodies on the Nine","Funkmaster Flex","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Funkmaster Flex feat. Nine (1991)"
"1682403660-8513","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Bodies on the Nine","Nine","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Funkmaster Flex feat. Nine (1991)"
"1682403660-8514","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Give the People","MC Freeze","Hip-Hop / Rap / R&B","Vocals / Lyrics","by MC Freeze (1992)"
"1682403660-8515","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Nacho the Ruler","Nacho Picasso","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Nacho Picasso (2013)"
"1682403660-8516","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Tick Tock","Dean Mason","Electronic / Dance","Vocals / Lyrics","by Dean Mason (2018)"
"1682403660-8517","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Rated X Is 2","Rated X","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Rated X (1990)"
"1682403660-8518","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Ain't Nothin but a Party","Gental Touch","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Gental Touch (1991)"
"1682403660-8519","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Le Son Qui Deheboite","Micronologie","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Micronologie feat. Panel Large (2009)"
"1682403660-8520","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=45","Le Son Qui Deheboite","Panel Large","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Micronologie feat. Panel Large (2009)"
"1682403662-8521","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/","https://www.whosampled.com/Doug-E.-Fresh/La-Di-Da-Di/sampled/?cp=43","How We Do It","Da Nayborhoodz","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Da Nayborhoodz (1995)"
