Scratch Sentence One,The Turntablist,Hip-Hop / Rap / R&B,Drums,by The Turntablist (1996)
We´re Here,Trife Wound,Hip-Hop / Rap / R&B,Hook / Riff,by Trife Wound (1999)
Back on Time,Plug,Electronic / Dance,Multiple Elements,by Plug (2012)
San Quintin Don't Play,Tony T West,Hip-Hop / Rap / R&B,Drums,by Tony T West (1989)
Turntable Terrorizer,The Bizzie Boyz,Hip-Hop / Rap / R&B,Multiple Elements,by The Bizzie Boyz (2011)
Golden Ticket,Golden Rules,Hip-Hop / Rap / R&B,Drums,by Golden Rules (2015)
Git on Up,Fast Eddie,Electronic / Dance,Drums,by Fast Eddie feat. Sundance (1989)
Git on Up,Sundance,Electronic / Dance,Drums,by Fast Eddie feat. Sundance (1989)
Get Stupid (Part III),Mantronix,Hip-Hop / Rap / R&B,Drums,by Mantronix (1988)
The Manipulator,Mixmaster Gee and the Turntable Orchestra,Hip-Hop / Rap / R&B,Multiple Elements,by Mixmaster Gee and the Turntable Orchestra (1986)
Dance O'er the Border,The Beta Band,Electronic / Dance,Drums,by The Beta Band (1999)
Make It Funky,Seville,Hip-Hop / Rap / R&B,Hook / Riff,"by Seville, Jazzy Jay and King Shameek (1987)"
Make It Funky,Jazzy Jay,Hip-Hop / Rap / R&B,Hook / Riff,"by Seville, Jazzy Jay and King Shameek (1987)"
Make It Funky,King Shameek,Hip-Hop / Rap / R&B,Hook / Riff,"by Seville, Jazzy Jay and King Shameek (1987)"
Ooh 4 You Girl,Al B. Sure!,Hip-Hop / Rap / R&B,Multiple Elements,by Al B. Sure! (1992)
Hip Hip / Stylee Expression,Raw Fusion,Hip-Hop / Rap / R&B,Drums,by Raw Fusion (1991)
Down Fa Mine,Kam,Hip-Hop / Rap / R&B,Drums,by Kam feat. Dresta and MC Ren (1995)
Down Fa Mine,Dresta,Hip-Hop / Rap / R&B,Drums,by Kam feat. Dresta and MC Ren (1995)
Down Fa Mine,MC Ren,Hip-Hop / Rap / R&B,Drums,by Kam feat. Dresta and MC Ren (1995)
Push 'Em Up,Armand Van Helden,Hip-Hop / Rap / R&B,Multiple Elements,by Armand Van Helden (1997)
Peace of Mind,Top Choice Clique,Hip-Hop / Rap / R&B,Drums,by Top Choice Clique (1990)
Set Fire to the Fader,Syko & Mak,Electronic / Dance,Drums,by Syko & Mak (1992)
Really Into You,Around the Way,Hip-Hop / Rap / R&B,Drums,by Around the Way (1993)
Broken Bells,Sam Sever and the Raiders of the Lost Art,Hip-Hop / Rap / R&B,Drums,by Sam Sever and the Raiders of the Lost Art (1993)
I Care (Soul II Soul),Soul II Soul,Soul / Funk / Disco,Drums,by Soul II Soul (1995)
Peace,Marky Mark and the Funky Bunch,Hip-Hop / Rap / R&B,Multiple Elements,by Marky Mark and the Funky Bunch (1991)
Ground,Cocaine 80s,Hip-Hop / Rap / R&B,Drums,by Cocaine 80s (2013)
Du Kannst Nix,Äi-Tiem,Hip-Hop / Rap / R&B,Multiple Elements,by Äi-Tiem (1992)
Who's Fuckin' Who,2 Live Crew,Hip-Hop / Rap / R&B,Multiple Elements,by 2 Live Crew (1991)
Love on Top of Love (Killer Kiss) (The Funky Dred Club Mix),Grace Jones,Hip-Hop / Rap / R&B,Multiple Elements,by Grace Jones (1989)
Ooh Lawd,Jazzy Grooves,Hip-Hop / Rap / R&B,Drums,by Jazzy Grooves (1995)
Bad Day,Kingpin Skinny Pimp,Hip-Hop / Rap / R&B,Multiple Elements,by Kingpin Skinny Pimp feat. Bigg Time (1998)
Bad Day,Bigg Time,Hip-Hop / Rap / R&B,Multiple Elements,by Kingpin Skinny Pimp feat. Bigg Time (1998)
Shorties,The Force,Hip-Hop / Rap / R&B,Drums,by The Force (1987)
Want 2 / Need 2 (Trentemøller Remix),Sharon Phillips,Electronic / Dance,Hook / Riff,by Sharon Phillips (2005)
