Ustanak,Paja Kratak,Hip-Hop / Rap / R&B,Multiple Elements,2018
Ustanak,DJ Munja,Hip-Hop / Rap / R&B,Multiple Elements,2018
Oxygene VI (Open Minded Mix 1),Jean-Michel Jarre,Electronic / Dance,Drums,1991
Rhyme Slayer,Rated X,Hip-Hop / Rap / R&B,Drums,1992
Let's Take a Ride,Bass Patrol,Hip-Hop / Rap / R&B,Drums,1992
Turn It Up (Everlasting Loop Version),Technotronic,Electronic / Dance,Drums,1991
I Won't Open My Arms,Philip Bailey,Soul / Funk / Disco,Drums,1994
Don't Cry Tonight ('89 Version),Savage,Electronic / Dance,Drums,1989
Cry of a Waking Heart,Donna Summer,Rock / Pop,Drums,1991
SMS,Fünf Sterne Deluxe,Hip-Hop / Rap / R&B,Drums,2017
I Ain't No Lady,H.W.A.,Hip-Hop / Rap / R&B,Drums,1994
Man With Soul,Prince Shaheed & Da Men at Work,Hip-Hop / Rap / R&B,Drums,1991
AIDS Attack,MC Steel,Hip-Hop / Rap / R&B,Hook / Riff,1989
AIDS Attack,Doc Rock,Hip-Hop / Rap / R&B,Hook / Riff,1989
I'm All About You (A Lovely Day's Remix),Aaron Carter,Rock / Pop,Drums,2002
Never Lonely,Caron Wheeler,Hip-Hop / Rap / R&B,Multiple Elements,1990
Reach Out,DJ Zinc,Electronic / Dance,Hook / Riff,1996
If You Can Drum Too,Debbie D,Hip-Hop / Rap / R&B,Drums,1989
Fuck the System,Success - N - Effect,Hip-Hop / Rap / R&B,Multiple Elements,1992
Without You (Down Beat),Sheena Rayder,Rock / Pop,Drums,1993
Let Me Win,Chrisette Michele,Hip-Hop / Rap / R&B,Drums,2013
Too Much on It,The Grouch,Hip-Hop / Rap / R&B,Drums,1999
Big in Japan (Torsten Fenslau Remix),Alphaville,Rock / Pop,Drums,1992
C'Est Déjà ÇA,Alain Souchon,Rock / Pop,Drums,1993
Attention,Luke Vibert,Electronic / Dance,Drums,2020
We Want It All,J.J. Fad,Hip-Hop / Rap / R&B,Drums,1990
Back to Basix,Kid 'N Play,Hip-Hop / Rap / R&B,Drums,1990
Dauphine,μ-Ziq,Electronic / Dance,Drums,1995
One Way,Bloodhound Gang,Rock / Pop,Drums,1995
Nothin' Could Save Ya,Twin Hype,Hip-Hop / Rap / R&B,Drums,1991
People Everyday (Coe Ramsey Mix),Arrested Development,Hip-Hop / Rap / R&B,Drums,1992
Trick With a Knife,Strawpeople,Electronic / Dance,Drums,1992
Gangster Rockin',Steady B,Hip-Hop / Rap / R&B,Hook / Riff,1987
X-ecutioners Scratch,X-Ecutioners,Hip-Hop / Rap / R&B,Hook / Riff,2002
Mainline (Original Techno Mix),Omni Trio,Electronic / Dance,Drums,1993
I Need Relief,Digital Domain,Electronic / Dance,Hook / Riff,1992
Rainmaker,Sleigh Bells,Electronic / Dance,Drums,2017
Self Control (Remix),Laura Branigan,Electronic / Dance,Drums,1993
Cosi Ti Amo,The Dining Rooms,Electronic / Dance,Drums,2001
No Holding Back,Cynthia,Rock / Pop,Drums,1999
Come Alive,Orchestra JB,Rock / Pop,Drums,1991
Autumn Love,Electra (British House Group),Electronic / Dance,Drums,1989
Where They At,Juicy J,Hip-Hop / Rap / R&B,Drums,1993
Separuh Nafas,Dewa,Rock / Pop,Drums,2000
Road to My Riches (Live),Vanilla Ice,Hip-Hop / Rap / R&B,Drums,1991
Treat Her Like a Lady,Céline Dion,Hip-Hop / Rap / R&B,Drums,1997
Treat Her Like a Lady,Diana King,Hip-Hop / Rap / R&B,Drums,1997
Treat Her Like a Lady,Brownstone,Hip-Hop / Rap / R&B,Drums,1997
Ditty (Ditty Club Mix),Paperboy,Hip-Hop / Rap / R&B,Drums,1993
Gangster Boogie,Life-N-Def,Hip-Hop / Rap / R&B,Multiple Elements,1988
New York City,The Lox,Hip-Hop / Rap / R&B,Multiple Elements,2014
Dalmations,Mazzi,Hip-Hop / Rap / R&B,Multiple Elements,2016
Dalmations,Soul Purpose,Hip-Hop / Rap / R&B,Multiple Elements,2016
Coming Out Hard,Money Making Jam Boys,Hip-Hop / Rap / R&B,Multiple Elements,2011
Methods of Droppin' Mental,Poor Righteous Teachers,Hip-Hop / Rap / R&B,Multiple Elements,1991
Congratulations,Sydney Youngblood,Electronic / Dance,Drums,1989
Kini,Feminin,Rock / Pop,Drums,1994
After Beyond,T99,Electronic / Dance,Drums,1992
Maria Magdalena (Club Mix),Sandra,Rock / Pop,Drums,1993
The Wood,Ryan Leslie,Hip-Hop / Rap / R&B,Drums,2015
Brother With Two Tongues,Mellow Man Ace,Hip-Hop / Rap / R&B,Drums,1992
Не плачь,Дискотека Авария,Hip-Hop / Rap / R&B,Drums,1999
Не плачь,Владимир Пресняков,Hip-Hop / Rap / R&B,Drums,1999
The Love Blue,Tae Beast,Hip-Hop / Rap / R&B,Drums,2010
Why They Sell Dope,Tim Smooth,Hip-Hop / Rap / R&B,Drums,1994
A Turntable Experience,Rob Swift,Hip-Hop / Rap / R&B,Hook / Riff,1997
Ali Click,Brian Eno,Electronic / Dance,Drums,1992
Piss Test,A-Trak,Hip-Hop / Rap / R&B,Drums,2012
Piss Test,Juicy J,Hip-Hop / Rap / R&B,Drums,2012
Piss Test,Danny Brown,Hip-Hop / Rap / R&B,Drums,2012
Birdbeat Intro,Bird,Hip-Hop / Rap / R&B,Hook / Riff,1992
Autumn Bliss,Esbe,Hip-Hop / Rap / R&B,Drums,2015
This Is a Jam,Demon Boyz,Hip-Hop / Rap / R&B,Hook / Riff,1987
Back to the Underground,WC and the Maad Circle,Hip-Hop / Rap / R&B,Drums,1991
Track the Groove,DJ Shadow,Electronic / Dance,Multiple Elements,2008
Estoy Por Ti,Amistades Peligrosas,Rock / Pop,Multiple Elements,1991
Она,Dolphin,Hip-Hop / Rap / R&B,Drums,1999
Let You Know,iLL Camille,Hip-Hop / Rap / R&B,Drums,2012
Another Hooker,Marley Marl,Hip-Hop / Rap / R&B,Drums,1991
Another Hooker,Big Money Wiz,Hip-Hop / Rap / R&B,Drums,1991
UK Blak,Caron Wheeler,Hip-Hop / Rap / R&B,Drums,1990
Get Serious,Cut 'N' Move,Hip-Hop / Rap / R&B,Drums,1991
Stylin',Skinny Boys,Hip-Hop / Rap / R&B,Drums,1988
Breaker,Paradox,Electronic / Dance,Multiple Elements,2016
Give We the Pride,Chuck D,Hip-Hop / Rap / R&B,Drums,2014
Give We the Pride,Mavis Staples,Hip-Hop / Rap / R&B,Drums,2014
Can This Be Real (Remix),King Tee,Hip-Hop / Rap / R&B,Multiple Elements,1990
Temptation Talk (Soft Landing on the Moon Version),Pizzicato Five,Rock / Pop,Drums,1990
"Blood, Sweat & Glory",5th Ward Boyz,Hip-Hop / Rap / R&B,Drums,1993
Killer Dayton's,Poetry-N-Motion,Hip-Hop / Rap / R&B,Hook / Riff,1987
Last Survivor (BGM 06),CSK Research Institute,Soundtrack / Library,Drums,1990
Take Your Time (Beat Me Down Mix),Mantronix,Electronic / Dance,Drums,1990
Take Your Time (Beat Me Down Mix),Wondress,Electronic / Dance,Drums,1990
Troppo,13 Bastardi,Hip-Hop / Rap / R&B,Multiple Elements,1998
Don't Cry Tonight (Rap in the Night) (Remix),Savage,Electronic / Dance,Drums,1989
Don't Cry Tonight (Rap in the Night) (Remix),Ice MC,Electronic / Dance,Drums,1989
Dança Do Desempregado,Gabriel O Pensador,Hip-Hop / Rap / R&B,Drums,1997
Dezires,Aquasky,Electronic / Dance,Drums,1995
Danya,Frederick Rousseau,World / Latin,Drums,2002
Hmm Hmm,Taste of Sugar,Electronic / Dance,Drums,1989
Mr. Scarface: Part III the Final Chapter,Scarface,Hip-Hop / Rap / R&B,Drums,1993
