Put Your Hands Up,María Valverde,Hip-Hop / Rap / R&B,Drums,2007
I'm Marching,MC Saint,Hip-Hop / Rap / R&B,Multiple Elements,1989
Skeeza,Jacci McGhee,Soul / Funk / Disco,Hook / Riff,1992
Hey Young World,DJ Doom,Hip-Hop / Rap / R&B,Vocals / Lyrics,2011
Hey Young World,Blacastan,Hip-Hop / Rap / R&B,Vocals / Lyrics,2011
"Swing Blue, Sweat Black",Laquan,Hip-Hop / Rap / R&B,Multiple Elements,1990
Funky Hardcore,QBass,Electronic / Dance,Vocals / Lyrics,1993
2 Skanless,Hi-C,Hip-Hop / Rap / R&B,Drums,1991
Funky Joint,Sztigar Bonko,Hip-Hop / Rap / R&B,Drums,2013
A Crazy Break,WC and the Maad Circle,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
"Pojačaj, Odvrni! (Flowdeep Remix)",Denno Carvaglio,Hip-Hop / Rap / R&B,Drums,2012
Let Me Know Something?! (Album Version),Bell Biv DeVoe,Hip-Hop / Rap / R&B,Hook / Riff,1990
Bust the Chords,E-A-Ski,Hip-Hop / Rap / R&B,Drums,1990
Old School Beat,Ruff -N- Rugged,Hip-Hop / Rap / R&B,Drums,1994
Mo' Like Flows On,Motion Man,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Boulevard Nights,Mellow Man Ace,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Skip to My Rhythm,The Boogie-Bo Gee,Hip-Hop / Rap / R&B,Hook / Riff,1989
Got That Thing,KC Da Rookee,Hip-Hop / Rap / R&B,Multiple Elements,1999
Cough Syrup,BaaskaT,Hip-Hop / Rap / R&B,Multiple Elements,2016
All Things Considered,High Performance,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Twisted (Sweat Shop Party Remix),Keith Sweat,Hip-Hop / Rap / R&B,Drums,1996
Twisted (Sweat Shop Party Remix),Pretty Russ,Hip-Hop / Rap / R&B,Drums,1996
Yo! We Got Alot!,5 Star Crew,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Sometimes It's Got to Be That Way,Schoolly D,Hip-Hop / Rap / R&B,Multiple Elements,1991
Seventeen Switches,South Central Cartel,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Themakeupbreakup,Erick Arc Elliott,Hip-Hop / Rap / R&B,Vocals / Lyrics,2012
That's What I Said,MC Hammer,Hip-Hop / Rap / R&B,Drums,1990
Hey! Hey! Can U Relate? (Luke Vibert Remix),DJ Mink,Electronic / Dance,Vocals / Lyrics,1999
Spaceman,MC 900 Ft. Jesus,Other,Vocals / Lyrics,1989
Act Right,Paris,Hip-Hop / Rap / R&B,Vocals / Lyrics,1998
Girl You Know It's True,Charles Shaw,Hip-Hop / Rap / R&B,Drums,2000
Def Joun,Tuff Crew,Hip-Hop / Rap / R&B,Drums,1987
Kickin' Wicked Styles,Mysterme & DJ 20/20,Hip-Hop / Rap / R&B,Drums,1994
